direction,datetime,price,signal
sell,2023-09-12 10:02:00-04:00,178.0399932861328,stop_loss
buy,2023-09-12 10:03:00-04:00,177.9250946044922,moving_average
sell,2023-09-12 10:28:00-04:00,177.5800018310547,stop_loss
buy,2023-09-12 10:29:00-04:00,177.5500030517578,moving_average
sell,2023-09-12 10:35:00-04:00,177.08999633789062,stop_loss
buy,2023-09-12 10:36:00-04:00,177.1759033203125,moving_average
sell,2023-09-12 10:42:00-04:00,176.75999450683594,stop_loss
buy,2023-09-12 10:43:00-04:00,176.718994140625,moving_average
sell,2023-09-12 10:54:00-04:00,176.24000549316406,stop_loss
buy,2023-09-12 10:55:00-04:00,176.4199981689453,moving_average
sell,2023-09-12 13:20:00-04:00,177.52980041503906,take_profit
sell,2023-09-12 13:21:00-04:00,177.5500030517578,moving_average
buy,2023-09-12 13:53:00-04:00,176.14999389648438,take_profit
buy,2023-09-12 13:54:00-04:00,176.05999755859375,moving_average
sell,2023-09-12 13:56:00-04:00,175.55999755859375,stop_loss
buy,2023-09-12 13:57:00-04:00,175.84620666503906,moving_average
sell,2023-09-12 14:19:00-04:00,175.4199981689453,stop_loss
buy,2023-09-12 14:20:00-04:00,175.11000061035156,moving_average
sell,2023-09-12 14:26:00-04:00,176.1300048828125,take_profit
sell,2023-09-12 14:27:00-04:00,176.1199951171875,moving_average
buy,2023-09-12 14:32:00-04:00,176.4199981689453,stop_loss
sell,2023-09-12 14:33:00-04:00,176.67999267578125,moving_average
buy,2023-09-12 14:49:00-04:00,175.67999267578125,take_profit
buy,2023-09-12 14:50:00-04:00,175.35000610351562,moving_average
sell,2023-09-12 15:15:00-04:00,175.0500030517578,stop_loss
sell,2023-09-12 15:25:00-04:00,175.52330017089844,moving_average
buy,2023-09-12 15:30:00-04:00,175.86000061035156,stop_loss
sell,2023-09-12 15:42:00-04:00,175.90989685058594,moving_average
buy,2023-09-12 15:54:00-04:00,176.3383026123047,stop_loss
sell,2023-09-12 15:55:00-04:00,176.26820373535156,moving_average
buy,2023-09-12 15:59:00-04:00,176.30999755859375,last_row
sell,2023-09-12 09:40:00-04:00,336.3399963378906,moving_average
buy,2023-09-12 10:13:00-04:00,335.29998779296875,take_profit
buy,2023-09-12 10:22:00-04:00,335.2049865722656,moving_average
sell,2023-09-12 10:24:00-04:00,334.8800048828125,stop_loss
buy,2023-09-12 10:25:00-04:00,334.5400085449219,moving_average
sell,2023-09-12 10:38:00-04:00,334.19000244140625,stop_loss
buy,2023-09-12 10:42:00-04:00,333.7200012207031,moving_average
sell,2023-09-12 10:52:00-04:00,333.3900146484375,stop_loss
buy,2023-09-12 10:53:00-04:00,333.4100036621094,moving_average
sell,2023-09-12 11:09:00-04:00,333.07000732421875,stop_loss
